CustomerID,Recency,Frequency,Monetary,AverageOrderValue,Segment
14555,57,2,312.54,156.27,At-Risk Customers
14557,85,1,788.38,788.38,At-Risk Customers
14560,7,22,2237.77,101.71681818181818,VIP Customers
14561,76,3,1080.76,360.25333333333333,Loyal Customers
14562,4,18,5006.77,278.1538888888889,VIP Customers
14565,96,4,3099.12,774.78,Loyal Customers
14566,111,1,1432.0,1432.0,At-Risk Customers
14567,57,2,1530.3600000000001,765.1800000000001,Loyal Customers
14569,1,1,227.39,227.39,Potential Customers
14570,281,2,217.21,108.605,At-Risk Customers
14572,3,7,2804.54,400.6485714285714,VIP Customers
14573,180,9,1639.82,182.20222222222222,Loyal Customers
14576,372,1,35.400000000000006,35.400000000000006,At-Risk Customers
14577,13,4,859.71,214.9275,Potential Customers
14578,3,1,168.63,168.63,Potential Customers
14581,17,1,138.6,138.6,Potential Customers
14582,41,1,114.11,114.11,At-Risk Customers
14583,6,5,986.96,197.392,Potential Customers
14584,169,4,1033.06,258.265,Loyal Customers
14585,50,1,157.05,157.05,At-Risk Customers
14586,277,1,237.36,237.36,At-Risk Customers
14587,19,9,1580.29,175.58777777777777,VIP Customers
14589,372,1,39.75,39.75,At-Risk Customers
14591,15,4,1320.21,330.0525,Loyal Customers
14592,35,3,557.94,185.98000000000002,Potential Customers
14593,22,3,617.15,205.71666666666667,Potential Customers
14594,7,2,363.33,181.665,Potential Customers
14595,20,6,1740.6,290.09999999999997,Loyal Customers
14597,11,2,866.24,433.12,Potential Customers
14598,44,1,221.97,221.97,At-Risk Customers
14600,306,1,393.33000000000004,393.33000000000004,At-Risk Customers
14601,11,1,213.96,213.96,Potential Customers
14603,275,1,660.0,660.0,At-Risk Customers
14606,1,90,11926.15,132.51277777777779,VIP Customers
14607,16,12,15021.5,1251.7916666666667,VIP Customers
14608,4,4,1785.15,446.2875,VIP Customers
14609,72,4,601.56,150.39,Loyal Customers
14616,243,3,406.08000000000004,135.36,At-Risk Customers
14618,9,3,553.44,184.48000000000002,Potential Customers
14619,246,1,394.44,394.44,At-Risk Customers
14620,206,2,412.78000000000003,206.39000000000001,At-Risk Customers
14621,1,5,1788.3600000000001,357.672,VIP Customers
14622,185,1,320.58000000000004,320.58000000000004,At-Risk Customers
14623,32,5,882.02,176.404,Loyal Customers
14624,57,2,225.85,112.925,At-Risk Customers
14625,196,2,899.63,449.815,At-Risk Customers
14626,24,4,2791.27,697.8175,Loyal Customers
14628,91,2,671.96,335.98,At-Risk Customers
14629,4,2,955.26,477.63,Potential Customers
14631,51,3,1006.98,335.66,Loyal Customers
14632,263,1,114.56,114.56,At-Risk Customers
14633,266,1,344.90000000000003,344.90000000000003,At-Risk Customers
14636,36,2,609.85,304.925,Potential Customers
14638,51,1,443.6,443.6,At-Risk Customers
14639,52,6,2984.49,497.41499999999996,Loyal Customers
14640,24,6,2107.38,351.23,Loyal Customers
14641,22,1,110.46,110.46,Potential Customers
14642,59,1,96.12,96.12,At-Risk Customers
14643,170,2,693.8100000000001,346.90500000000003,At-Risk Customers
14644,68,2,830.76,415.38,Loyal Customers
14645,157,2,597.09,298.545,At-Risk Customers
14646,2,72,279138.02,3876.9169444444447,VIP Customers
14647,201,1,236.04000000000002,236.04000000000002,At-Risk Customers
14649,5,4,1402.59,350.6475,Potential Customers
14651,67,2,653.75,326.875,Loyal Customers
14652,77,1,114.18,114.18,At-Risk Customers
14653,1,7,1916.7,273.81428571428575,VIP Customers
14655,8,4,1932.23,483.0575,Loyal Customers
14656,169,2,291.05,145.525,At-Risk Customers
14657,18,4,848.22,212.055,Loyal Customers
14658,5,2,247.15,123.575,Potential Customers
14659,9,9,2529.93,281.1033333333333,VIP Customers
14660,87,2,285.74,142.87,At-Risk Customers
14661,27,1,107.95,107.95,Potential Customers
14662,29,4,741.37,185.3425,Loyal Customers
14664,20,2,636.24,318.12,Potential Customers
14665,61,5,1835.7,367.14,Loyal Customers
14666,24,1,179.95,179.95,Potential Customers
14667,11,25,9170.79,366.83160000000004,VIP Customers
14669,242,3,1259.24,419.74666666666667,Loyal Customers
14670,280,2,392.86,196.43,At-Risk Customers
14672,235,2,765.55,382.775,At-Risk Customers
14673,3,5,1736.4,347.28000000000003,VIP Customers
14675,16,1,596.36,596.36,Potential Customers
14676,31,6,2548.2400000000002,424.7066666666667,Loyal Customers
14680,25,16,28754.11,1797.131875,VIP Customers
14681,71,3,498.95,166.31666666666666,Loyal Customers
14682,188,2,52.0,26.0,At-Risk Customers
14684,26,5,1201.51,240.302,Loyal Customers
14687,107,1,628.38,628.38,At-Risk Customers
14688,8,21,5579.1,265.6714285714286,VIP Customers
14689,209,1,112.8,112.8,At-Risk Customers
14690,44,2,355.05,177.525,Potential Customers
14691,31,5,2114.33,422.866,Loyal Customers
14692,137,4,591.55,147.8875,Loyal Customers
14693,265,1,172.9,172.9,At-Risk Customers
14696,4,7,2078.95,296.99285714285713,VIP Customers
14697,218,2,188.60999999999999,94.30499999999999,At-Risk Customers
14698,2,5,1217.27,243.454,VIP Customers
14699,214,1,109.13000000000001,109.13000000000001,At-Risk Customers
14700,32,3,2195.1,731.6999999999999,Loyal Customers
14701,11,9,2526.09,280.6766666666667,VIP Customers
14702,1,17,3251.79,191.28176470588235,VIP Customers
14703,15,1,318.17,318.17,Potential Customers
14704,20,7,1461.6200000000001,208.80285714285716,Loyal Customers
14705,199,1,179.0,179.0,At-Risk Customers
14708,3,3,1126.37,375.45666666666665,Potential Customers
14709,15,13,4921.04,378.54153846153844,VIP Customers
14710,14,4,599.48,149.87,Potential Customers
14711,10,11,2839.62,258.1472727272727,VIP Customers
14712,29,3,917.07,305.69,Loyal Customers
14713,9,11,2662.2,242.0181818181818,VIP Customers
14714,24,1,160.19,160.19,Potential Customers
14715,25,4,867.38,216.845,Loyal Customers
14716,43,2,307.51,153.755,Potential Customers
14719,2,5,1581.84,316.368,VIP Customers
14720,6,3,663.81,221.26999999999998,Potential Customers
14722,147,1,180.42000000000002,180.42000000000002,At-Risk Customers
14723,10,6,1120.66,186.77666666666667,Loyal Customers
14725,25,1,655.58,655.58,Potential Customers
14727,274,1,268.58,268.58,At-Risk Customers
14729,374,1,313.49,313.49,At-Risk Customers
14730,1,8,1897.57,237.19625,VIP Customers
14731,47,3,380.02,126.67333333333333,Potential Customers
14732,8,8,2702.4900000000002,337.81125000000003,VIP Customers
14733,16,12,9585.91,798.8258333333333,VIP Customers
14735,4,31,6050.69,195.18354838709675,VIP Customers
14737,4,3,1164.55,388.18333333333334,Potential Customers
14738,43,7,1314.45,187.77857142857144,Loyal Customers
14739,4,7,3902.28,557.4685714285714,VIP Customers
14740,197,3,1448.21,482.7366666666667,Loyal Customers
14741,12,6,1400.34,233.39,Loyal Customers
14744,16,7,1099.98,157.14000000000001,Loyal Customers
14745,113,5,1220.26,244.052,Loyal Customers
14747,249,1,328.2,328.2,At-Risk Customers
14748,29,5,1415.75,283.15,Loyal Customers
14752,44,1,389.64,389.64,At-Risk Customers
14753,87,1,563.15,563.15,At-Risk Customers
14754,45,2,638.05,319.025,Potential Customers
14755,10,11,5010.28,455.47999999999996,VIP Customers
14756,15,1,738.96,738.96,Potential Customers
14757,75,1,420.5,420.5,At-Risk Customers
14758,145,4,1484.06,371.015,Loyal Customers
14759,5,3,1625.97,541.99,Potential Customers
14760,297,1,89.2,89.2,At-Risk Customers
14761,59,2,255.9,127.95,At-Risk Customers
14762,264,1,300.52,300.52,At-Risk Customers
14764,47,1,278.3,278.3,At-Risk Customers
14765,29,3,254.11,84.70333333333333,Potential Customers
14766,8,6,2473.37,412.2283333333333,VIP Customers
14768,17,2,192.60000000000002,96.30000000000001,Potential Customers
14769,3,8,10415.33,1301.91625,VIP Customers
14770,232,2,876.42,438.21,At-Risk Customers
14772,112,1,139.26,139.26,At-Risk Customers
14775,58,3,1011.9,337.3,Loyal Customers
14776,51,11,2538.3,230.75454545454548,Loyal Customers
14778,127,2,730.86,365.43,At-Risk Customers
14779,281,3,386.15,128.71666666666667,At-Risk Customers
14780,55,2,447.68,223.84,At-Risk Customers
14782,320,1,200.10000000000002,200.10000000000002,At-Risk Customers
14784,26,2,289.99,144.995,Potential Customers
14785,10,2,77.4,38.7,Potential Customers
14788,7,2,679.4399999999999,339.71999999999997,Potential Customers
14789,29,1,197.64,197.64,Potential Customers
14790,17,4,745.06,186.265,Potential Customers
14792,64,1,6.2,6.2,At-Risk Customers
14793,21,1,228.99,228.99,Potential Customers
14794,3,7,1319.91,188.55857142857144,VIP Customers
14795,166,1,131.45000000000002,131.45000000000002,At-Risk Customers
14796,1,17,7973.93,469.05470588235295,VIP Customers
14798,53,3,173.74,57.913333333333334,At-Risk Customers
14799,51,1,157.7,157.7,At-Risk Customers
14800,48,12,4331.79,360.9825,VIP Customers
14801,61,1,189.34,189.34,At-Risk Customers
14803,162,3,845.55,281.84999999999997,Loyal Customers
14804,9,1,353.27,353.27,Potential Customers
14805,15,4,546.4,136.6,Potential Customers
14806,75,1,193.39000000000001,193.39000000000001,At-Risk Customers
14808,40,8,2718.6,339.825,Loyal Customers
14810,41,11,2085.33,189.57545454545453,VIP Customers
14813,370,2,152.88,76.44,At-Risk Customers
14815,37,2,778.5,389.25,Potential Customers
14816,197,1,271.85,271.85,At-Risk Customers
14817,200,2,1110.34,555.17,At-Risk Customers
14818,74,3,657.8,219.26666666666665,Loyal Customers
14819,64,2,272.07,136.035,At-Risk Customers
14820,21,4,507.29,126.8225,Potential Customers
14821,367,1,48.800000000000004,48.800000000000004,At-Risk Customers
14823,180,3,321.43,107.14333333333333,At-Risk Customers
14824,10,4,1127.71,281.9275,Potential Customers
14825,4,12,2221.01,185.08416666666668,VIP Customers
14828,197,3,2139.76,713.2533333333334,Loyal Customers
14829,29,4,697.55,174.3875,Loyal Customers
14830,53,1,188.03,188.03,At-Risk Customers
14834,18,6,1720.3,286.71666666666664,Loyal Customers
14836,10,3,102.44999999999999,34.15,Potential Customers
14837,90,4,1649.5,412.375,Loyal Customers
14840,268,1,62.85,62.85,At-Risk Customers
14841,53,6,3295.76,549.2933333333334,Loyal Customers
14842,44,4,2824.69,706.1725,Loyal Customers
14844,64,4,3189.81,797.4525,Loyal Customers
14847,149,1,309.4,309.4,At-Risk Customers
14849,22,25,7930.54,317.2216,VIP Customers
14850,312,1,325.75,325.75,At-Risk Customers
14851,23,2,511.35,255.675,Potential Customers
14852,58,6,2836.69,472.7816666666667,Loyal Customers
14853,24,2,475.8,237.9,Potential Customers
14854,78,7,2740.03,391.4328571428572,Loyal Customers
14855,119,2,645.65,322.825,At-Risk Customers
14856,36,3,1290.53,430.1766666666667,Loyal Customers
14857,60,2,1173.12,586.56,Loyal Customers
14859,13,4,1353.74,338.435,Loyal Customers
14860,19,1,170.32,170.32,Potential Customers
14861,52,1,125.79,125.79,At-Risk Customers
14862,26,2,841.1999999999999,420.59999999999997,Potential Customers
14863,29,1,266.76,266.76,Potential Customers
14865,7,2,52.2,26.1,Potential Customers
14866,11,11,14353.4,1304.8545454545454,VIP Customers
14867,186,3,710.28,236.76,At-Risk Customers
14868,3,8,2953.59,369.19875,VIP Customers
14869,9,2,721.45,360.725,Potential Customers
14870,262,1,327.25,327.25,At-Risk Customers
14871,3,4,501.28000000000003,125.32000000000001,Potential Customers
14873,210,1,519.68,519.68,At-Risk Customers
14875,108,2,1465.3200000000002,732.6600000000001,Loyal Customers
14878,13,9,1476.09,164.01,VIP Customers
14880,77,3,690.59,230.1966666666667,Loyal Customers
14881,20,1,255.4,255.4,Potential Customers
14882,27,2,589.7,294.85,Potential Customers
14883,19,6,761.59,126.93166666666667,Loyal Customers
14885,132,1,765.3199999999999,765.3199999999999,At-Risk Customers
14886,253,1,364.8,364.8,At-Risk Customers
14887,79,1,1862.0,1862.0,Loyal Customers
14888,207,1,369.2,369.2,At-Risk Customers
14889,336,1,135.9,135.9,At-Risk Customers
14890,254,1,125.65,125.65,At-Risk Customers
14891,148,2,554.38,277.19,At-Risk Customers
14893,10,2,1237.8500000000001,618.9250000000001,Potential Customers
14894,85,1,655.75,655.75,At-Risk Customers
14895,8,20,11138.710000000001,556.9355,VIP Customers
14896,205,2,468.77000000000004,234.38500000000002,At-Risk Customers
14897,8,4,1366.38,341.595,Potential Customers
14898,23,6,1269.31,211.55166666666665,Loyal Customers
14901,11,9,1421.29,157.92111111111112,VIP Customers
14902,26,1,332.66,332.66,Potential Customers
14903,21,5,2795.33,559.066,Loyal Customers
14904,2,2,1025.44,512.72,Potential Customers
14905,158,2,616.15,308.075,At-Risk Customers
14907,3,7,3501.1,500.15714285714284,VIP Customers
14908,74,1,277.8,277.8,At-Risk Customers
14910,3,4,434.35,108.5875,Potential Customers
14911,1,199,140336.83,705.210201005025,VIP Customers
14912,17,2,867.85,433.925,Potential Customers
14913,36,4,1227.43,306.8575,Loyal Customers
14915,91,2,307.48,153.74,At-Risk Customers
14916,71,4,1268.98,317.245,Loyal Customers
14918,116,2,1610.15,805.075,Loyal Customers
14920,213,2,977.77,488.885,At-Risk Customers
14921,30,2,1316.07,658.035,Loyal Customers
14923,51,1,749.1,749.1,At-Risk Customers
14924,246,1,310.05,310.05,At-Risk Customers
14929,32,1,223.88,223.88,Potential Customers
14930,109,3,2362.96,787.6533333333333,Loyal Customers
14931,5,4,964.6800000000001,241.17000000000002,Potential Customers
14932,366,1,363.53,363.53,At-Risk Customers
14934,82,2,1890.94,945.47,Loyal Customers
14935,297,1,1784.71,1784.71,At-Risk Customers
14936,34,8,8137.02,1017.1275,VIP Customers
14937,57,3,1621.88,540.6266666666667,Loyal Customers
14944,30,12,5900.25,491.6875,VIP Customers
14946,14,1,100.9,100.9,Potential Customers
14947,72,2,290.82,145.41,At-Risk Customers
14948,23,6,1101.97,183.66166666666666,Loyal Customers
14950,19,1,371.2,371.2,Potential Customers
14951,79,1,311.69,311.69,At-Risk Customers
14952,60,11,8099.49,736.3172727272727,VIP Customers
14953,25,1,285.67,285.67,Potential Customers
14954,12,1,294.85,294.85,Potential Customers
14957,253,1,58.49,58.49,At-Risk Customers
14958,147,3,483.72999999999996,161.2433333333333,At-Risk Customers
14959,64,4,695.42,173.855,Loyal Customers
14960,8,2,221.27,110.635,Potential Customers
14961,11,9,7044.68,782.7422222222223,VIP Customers
14962,271,1,126.7,126.7,At-Risk Customers
14963,10,5,1472.34,294.46799999999996,Loyal Customers
14964,247,1,206.21,206.21,At-Risk Customers
14965,96,2,596.09,298.045,At-Risk Customers
14966,15,1,183.02,183.02,Potential Customers
14967,50,1,463.8,463.8,At-Risk Customers
14968,30,1,147.59,147.59,Potential Customers
14970,68,4,1592.06,398.015,Loyal Customers
14971,35,3,1097.98,365.99333333333334,Loyal Customers
14972,128,1,114.77,114.77,At-Risk Customers
14973,107,3,1314.45,438.15000000000003,Loyal Customers
14974,37,1,89.94,89.94,At-Risk Customers
14975,57,1,279.94,279.94,At-Risk Customers
14976,57,6,774.86,129.14333333333335,Loyal Customers
14978,72,5,1921.3700000000001,384.274,Loyal Customers
14981,246,1,102.12,102.12,At-Risk Customers
14984,19,2,202.37,101.185,Potential Customers
14985,198,2,292.01,146.005,At-Risk Customers
14987,16,2,326.4,163.2,Potential Customers
14988,212,1,334.54,334.54,At-Risk Customers
14995,39,2,231.98000000000002,115.99000000000001,Potential Customers
14997,46,3,546.1999999999999,182.06666666666663,Loyal Customers
14998,170,2,414.87,207.435,At-Risk Customers
15000,48,1,490.52,490.52,At-Risk Customers
15002,116,4,1641.76,410.44,Loyal Customers
15004,147,1,1220.38,1220.38,At-Risk Customers
15005,16,28,6293.67,224.77392857142857,VIP Customers
15006,51,1,475.43,475.43,At-Risk Customers
15007,159,1,156.91,156.91,At-Risk Customers
15009,12,3,1259.43,419.81,Potential Customers
15010,36,1,308.94,308.94,Potential Customers
15012,54,2,405.04,202.52,At-Risk Customers
15014,43,2,257.67,128.835,Potential Customers
15016,173,1,170.04,170.04,At-Risk Customers
15017,34,1,125.58,125.58,At-Risk Customers
15018,39,3,496.21000000000004,165.40333333333334,Potential Customers
15019,267,1,252.81,252.81,At-Risk Customers
15021,9,9,1871.77,207.97444444444443,VIP Customers
15022,12,4,852.39,213.0975,Potential Customers
15023,3,11,6701.51,609.2281818181818,VIP Customers
15024,10,10,1636.43,163.643,VIP Customers
15025,33,1,361.96,361.96,Potential Customers
15026,80,3,464.2,154.73333333333332,Loyal Customers
15027,31,4,1066.1499999999999,266.53749999999997,Loyal Customers
15028,8,4,627.13,156.7825,Potential Customers
15030,72,2,518.28,259.14,At-Risk Customers
15031,4,4,653.19,163.2975,Potential Customers
15032,256,3,4959.1,1653.0333333333335,Loyal Customers
15033,5,10,2553.88,255.388,VIP Customers
15034,16,8,4274.16,534.27,VIP Customers
15035,90,1,252.73000000000002,252.73000000000002,At-Risk Customers
15036,72,3,429.56,143.18666666666667,Loyal Customers
15038,59,6,685.74,114.29,Loyal Customers
15039,10,47,19766.59,420.5657446808511,VIP Customers
15041,170,1,179.93,179.93,At-Risk Customers
15042,199,1,135.93,135.93,At-Risk Customers
15043,31,1,537.0,537.0,Potential Customers
15044,19,17,7634.7300000000005,449.1017647058824,VIP Customers
15045,152,2,735.66,367.83,At-Risk Customers
15046,9,15,5071.47,338.098,VIP Customers
15047,270,1,343.62,343.62,At-Risk Customers
15048,65,4,381.0,95.25,Loyal Customers
15049,274,1,121.17000000000002,121.17000000000002,At-Risk Customers
15050,25,3,1737.69,579.23,Loyal Customers
15051,23,3,1383.3600000000001,461.12000000000006,Loyal Customers
15052,319,1,207.73000000000002,207.73000000000002,At-Risk Customers
15053,5,3,693.95,231.3166666666667,Potential Customers
15054,12,2,302.1,151.05,Potential Customers
15057,275,2,1489.5,744.75,Loyal Customers
15058,25,11,2102.54,191.14,VIP Customers
15059,41,9,1337.72,148.63555555555556,Loyal Customers
15060,8,4,293.0,73.25,Potential Customers
15061,4,48,54534.14,1136.1279166666666,VIP Customers
15062,71,4,987.86,246.965,Loyal Customers
15063,213,1,370.79999999999995,370.79999999999995,At-Risk Customers
15065,38,4,3158.13,789.5325,Loyal Customers
15066,53,1,893.59,893.59,At-Risk Customers
15067,78,3,1744.76,581.5866666666667,Loyal Customers
15068,46,2,553.36,276.68,Potential Customers
15069,179,1,1109.53,1109.53,At-Risk Customers
15070,373,1,106.2,106.2,At-Risk Customers
15071,94,2,982.07,491.035,Loyal Customers
15073,10,3,1043.41,347.80333333333334,Potential Customers
15074,105,1,735.67,735.67,At-Risk Customers
15075,78,1,773.03,773.03,At-Risk Customers
15076,173,1,880.85,880.85,At-Risk Customers
15078,7,32,9743.11,304.4721875,VIP Customers
15079,213,4,895.61,223.9025,Loyal Customers
15081,22,5,504.8,100.96000000000001,Loyal Customers
15083,257,1,88.2,88.2,At-Risk Customers
15087,282,1,306.94,306.94,At-Risk Customers
15088,21,2,1160.07,580.035,Potential Customers
15089,10,6,2420.84,403.47333333333336,VIP Customers
15090,308,1,381.32,381.32,At-Risk Customers
15091,68,1,480.71,480.71,At-Risk Customers
15092,215,2,457.81,228.905,At-Risk Customers
15093,18,6,4597.02,766.1700000000001,VIP Customers
15095,104,4,1370.6,342.65,Loyal Customers
15096,43,1,219.39000000000001,219.39000000000001,At-Risk Customers
15097,4,1,248.08,248.08,Potential Customers
15098,182,3,39916.5,13305.5,Loyal Customers
15099,84,1,410.48,410.48,At-Risk Customers
15100,334,3,876.0,292.0,At-Risk Customers
15101,9,2,317.53,158.765,Potential Customers
15103,31,2,703.36,351.68,Potential Customers
